id,anger,fear,joy,sadness,surprise
eng_test_track_c_00097,0,1,0,0,1
eng_test_track_c_00098,0,0,1,0,0
eng_test_track_c_00099,0,0,0,0,0
eng_test_track_c_00100,0,1,0,0,0
eng_test_track_c_00101,0,1,0,0,0
eng_test_track_c_00102,0,1,0,1,1
eng_test_track_c_00103,0,0,1,0,0
eng_test_track_c_00104,1,0,0,0,0
eng_test_track_c_00105,0,0,0,0,0
eng_test_track_c_00106,0,1,0,0,0
eng_test_track_c_00107,0,0,1,0,0
eng_test_track_c_00108,0,0,0,0,0
eng_test_track_c_00109,0,1,0,1,0
eng_test_track_c_00110,0,1,0,1,0
eng_test_track_c_00111,1,1,0,1,0
eng_test_track_c_00112,0,1,0,1,0
eng_test_track_c_00113,0,0,1,0,0
eng_test_track_c_00114,0,1,0,0,1
eng_test_track_c_00115,0,0,0,1,0
eng_test_track_c_00116,0,1,0,1,0
eng_test_track_c_00117,0,0,1,0,1
eng_test_track_c_00118,1,1,0,0,1
eng_test_track_c_00119,1,1,0,0,1
eng_test_track_c_00120,1,0,0,0,1
eng_test_track_c_00121,1,1,0,0,0
eng_test_track_c_00122,1,0,0,1,0
eng_test_track_c_00123,0,1,0,0,0
eng_test_track_c_00124,0,0,1,0,0
eng_test_track_c_00125,0,1,0,1,0
eng_test_track_c_00126,0,0,1,0,0
eng_test_track_c_00127,0,1,0,1,0
eng_test_track_c_00128,0,0,0,1,0
eng_test_track_c_00129,0,0,1,0,1
eng_test_track_c_00130,0,0,1,0,0
eng_test_track_c_00131,0,0,1,0,0
eng_test_track_c_00132,0,0,0,0,0
eng_test_track_c_00133,0,1,0,0,1
eng_test_track_c_00134,0,1,0,0,0
eng_test_track_c_00135,0,0,1,0,0
eng_test_track_c_00136,1,1,0,0,0
eng_test_track_c_00137,1,0,0,0,0
eng_test_track_c_00138,0,1,0,0,0
eng_test_track_c_00139,0,1,0,0,0
eng_test_track_c_00140,0,1,1,0,0
eng_test_track_c_00141,0,1,0,0,1
eng_test_track_c_00142,0,1,0,1,0
eng_test_track_c_00143,0,0,1,0,0
eng_test_track_c_00144,0,0,1,0,0
eng_test_track_c_00145,0,0,0,0,1
eng_test_track_c_00146,1,1,0,1,0
eng_test_track_c_00147,1,1,0,0,1
eng_test_track_c_00148,1,1,0,1,1
eng_test_track_c_00149,0,1,0,1,0
eng_test_track_c_00150,0,1,0,0,0
eng_test_track_c_00151,0,1,0,0,0
eng_test_track_c_00152,0,1,0,0,0
eng_test_track_c_00153,0,1,0,0,0
eng_test_track_c_00154,1,1,0,0,1
eng_test_track_c_00155,0,1,0,0,1
eng_test_track_c_00156,0,1,0,0,1
eng_test_track_c_00157,0,1,1,0,1
eng_test_track_c_00158,0,1,0,0,0
eng_test_track_c_00159,0,1,0,0,1
eng_test_track_c_00160,0,1,0,0,0
eng_test_track_c_00161,0,0,0,1,0
eng_test_track_c_00162,0,1,0,1,0
eng_test_track_c_00163,0,0,0,1,0
eng_test_track_c_00164,0,1,0,0,0
eng_test_track_c_00165,0,1,0,0,1
eng_test_track_c_00166,0,0,0,0,0
eng_test_track_c_00167,0,0,1,0,0
eng_test_track_c_00168,0,1,0,1,0
eng_test_track_c_00169,0,1,0,0,0
eng_test_track_c_00170,0,0,1,0,0
eng_test_track_c_00171,0,1,0,1,1
eng_test_track_c_00172,0,0,0,1,0
eng_test_track_c_00173,0,0,1,0,0
eng_test_track_c_00174,0,0,0,1,0
eng_test_track_c_00175,0,1,0,1,0
eng_test_track_c_00176,0,0,0,0,0
eng_test_track_c_00177,1,1,0,1,0
eng_test_track_c_00178,0,0,1,0,1
eng_test_track_c_00179,0,1,0,0,1
eng_test_track_c_00180,0,0,1,0,0
eng_test_track_c_00181,0,1,0,1,0
eng_test_track_c_00182,1,1,0,1,0
eng_test_track_c_00183,0,1,0,1,0
eng_test_track_c_00184,0,0,0,1,0
eng_test_track_c_00185,1,1,0,1,0
eng_test_track_c_00186,0,1,0,0,0
eng_test_track_c_00187,0,0,1,0,0
eng_test_track_c_00188,0,0,0,0,0
eng_test_track_c_00189,0,1,1,1,0
eng_test_track_c_00190,0,1,0,1,0
eng_test_track_c_00191,0,1,0,1,1
eng_test_track_c_00192,0,0,0,0,1
eng_test_track_c_00193,0,1,0,0,0
eng_test_track_c_00194,0,0,1,0,0
eng_test_track_c_00195,0,1,0,1,1
eng_test_track_c_00196,0,0,0,0,0
eng_test_track_c_00197,0,1,1,0,0
eng_test_track_c_00198,1,1,0,0,1
eng_test_track_c_00199,0,1,0,1,1
eng_test_track_c_00200,1,1,0,1,1
eng_test_track_c_00201,0,0,0,1,0
eng_test_track_c_00202,0,1,0,0,0
eng_test_track_c_00203,0,0,1,0,0
eng_test_track_c_00204,0,0,0,0,0
eng_test_track_c_00205,0,1,0,1,0
eng_test_track_c_00206,0,0,0,0,1
eng_test_track_c_00207,0,0,0,1,0
eng_test_track_c_00208,0,0,0,0,0
eng_test_track_c_00209,0,1,0,0,0
eng_test_track_c_00210,0,0,0,0,1
eng_test_track_c_00211,0,1,0,1,0
eng_test_track_c_00212,1,1,0,0,0
eng_test_track_c_00213,0,1,0,0,1
eng_test_track_c_00214,0,1,0,0,0
eng_test_track_c_00215,0,1,0,0,1
eng_test_track_c_00216,1,0,0,1,0
eng_test_track_c_00217,0,0,1,0,0
eng_test_track_c_00218,0,1,0,0,0
eng_test_track_c_00219,0,1,0,0,1
eng_test_track_c_00220,0,1,0,0,1
eng_test_track_c_00221,0,0,1,0,0
eng_test_track_c_00222,0,0,0,0,1
eng_test_track_c_00223,0,1,0,0,1
eng_test_track_c_00224,0,1,0,1,0
eng_test_track_c_00225,0,0,0,0,1
eng_test_track_c_00226,1,0,0,0,0
eng_test_track_c_00227,0,1,0,1,0
eng_test_track_c_00228,0,0,1,0,0
eng_test_track_c_00229,0,1,0,1,0
eng_test_track_c_00230,0,0,0,1,0
eng_test_track_c_00231,0,1,0,1,1
eng_test_track_c_00232,0,0,1,0,0
eng_test_track_c_00233,0,1,0,0,0
eng_test_track_c_00234,0,1,0,1,0
eng_test_track_c_00235,0,1,0,0,0
eng_test_track_c_00236,0,1,0,0,1
eng_test_track_c_00237,0,1,0,0,1
eng_test_track_c_00238,0,0,1,0,0
eng_test_track_c_00239,0,1,0,0,0
eng_test_track_c_00240,0,1,0,1,1
eng_test_track_c_00241,0,1,0,1,0
eng_test_track_c_00242,0,1,0,1,0
eng_test_track_c_00243,0,1,0,0,0
eng_test_track_c_00244,0,1,0,0,0
eng_test_track_c_00245,0,1,1,1,0
eng_test_track_c_00246,1,1,0,1,0
eng_test_track_c_00247,0,1,0,1,0
eng_test_track_c_00248,0,0,1,0,0
eng_test_track_c_00249,0,0,1,1,0
eng_test_track_c_00250,0,0,1,0,0
eng_test_track_c_00251,0,0,1,0,0
eng_test_track_c_00252,0,1,0,0,0
eng_test_track_c_00253,0,1,0,1,0
eng_test_track_c_00254,0,0,0,0,0
eng_test_track_c_00255,0,0,1,1,0
eng_test_track_c_00256,0,1,0,1,1
eng_test_track_c_00257,0,1,0,1,0
eng_test_track_c_00258,0,1,0,0,0
eng_test_track_c_00259,1,1,0,1,0
eng_test_track_c_00260,0,1,0,0,1
eng_test_track_c_00261,0,1,0,0,1
eng_test_track_c_00262,0,0,0,0,0
eng_test_track_c_00263,0,0,1,0,0
eng_test_track_c_00264,0,1,0,0,1
eng_test_track_c_00265,0,0,0,1,0
eng_test_track_c_00266,0,1,0,0,1
eng_test_track_c_00267,0,0,0,0,0
eng_test_track_c_00268,0,1,0,0,0
eng_test_track_c_00269,0,0,1,0,0
eng_test_track_c_00270,0,0,1,0,0
eng_test_track_c_00271,0,1,0,0,1
eng_test_track_c_00272,0,1,0,1,0
eng_test_track_c_00273,0,0,1,0,1
eng_test_track_c_00274,0,0,1,0,0
eng_test_track_c_00275,0,0,0,1,0
eng_test_track_c_00276,0,0,0,0,0
eng_test_track_c_00277,0,0,0,1,0
eng_test_track_c_00278,0,0,0,0,0
eng_test_track_c_00279,0,0,0,0,0
eng_test_track_c_00280,0,1,0,0,1
eng_test_track_c_00281,0,1,0,1,1
eng_test_track_c_00282,1,1,0,0,0
eng_test_track_c_00283,0,1,0,0,0
eng_test_track_c_00284,0,0,0,0,0
eng_test_track_c_00285,1,1,0,1,0
eng_test_track_c_00286,0,1,0,1,0
eng_test_track_c_00287,0,1,0,0,0
eng_test_track_c_00288,0,0,1,0,0
eng_test_track_c_00289,0,1,0,1,0
eng_test_track_c_00290,0,0,1,0,0
eng_test_track_c_00291,1,1,0,1,0
eng_test_track_c_00292,0,0,0,1,0
eng_test_track_c_00293,0,0,0,0,0
eng_test_track_c_00294,0,0,1,0,0
eng_test_track_c_00295,0,0,0,0,0
eng_test_track_c_00296,0,1,0,1,0
eng_test_track_c_00297,0,1,0,0,1
eng_test_track_c_00298,0,0,1,0,0
eng_test_track_c_00299,0,1,0,1,1
eng_test_track_c_00300,0,1,0,1,0
eng_test_track_c_00301,0,0,1,0,0
eng_test_track_c_00302,1,1,0,0,0
eng_test_track_c_00303,0,0,0,0,0
eng_test_track_c_00304,0,0,0,0,0
eng_test_track_c_00305,0,1,0,1,0
eng_test_track_c_00306,0,1,0,0,1
eng_test_track_c_00307,0,1,0,1,0
eng_test_track_c_00308,0,0,0,1,0
eng_test_track_c_00309,0,1,0,1,1
eng_test_track_c_00310,0,1,0,1,0
eng_test_track_c_00311,0,1,0,0,0
eng_test_track_c_00312,0,0,1,0,0
eng_test_track_c_00313,1,0,0,0,1
eng_test_track_c_00314,0,0,1,0,0
eng_test_track_c_00315,0,0,0,0,0
eng_test_track_c_00316,0,0,1,0,0
eng_test_track_c_00317,0,1,0,0,1
eng_test_track_c_00318,0,0,1,0,0
eng_test_track_c_00319,0,0,0,0,0
eng_test_track_c_00320,0,0,1,0,0
eng_test_track_c_00321,0,0,0,0,0
eng_test_track_c_00322,0,1,0,1,0
eng_test_track_c_00323,0,0,0,0,1
eng_test_track_c_00324,0,1,0,1,0
eng_test_track_c_00325,0,1,0,1,0
eng_test_track_c_00326,0,1,0,0,1
eng_test_track_c_00327,0,1,0,0,0
eng_test_track_c_00328,0,1,0,1,0
eng_test_track_c_00329,0,0,1,0,1
eng_test_track_c_00330,0,1,0,1,0
eng_test_track_c_00331,1,1,0,1,1
eng_test_track_c_00332,0,0,0,0,0
eng_test_track_c_00333,0,1,0,0,1
eng_test_track_c_00334,0,0,1,0,0
eng_test_track_c_00335,1,0,0,0,1
eng_test_track_c_00336,0,1,0,0,0
eng_test_track_c_00337,0,1,0,0,0
eng_test_track_c_00338,0,0,0,0,1
eng_test_track_c_00339,0,0,1,1,0
eng_test_track_c_00340,0,0,1,0,0
eng_test_track_c_00341,1,0,0,0,0
eng_test_track_c_00342,0,1,0,1,0
eng_test_track_c_00343,0,0,1,0,0
eng_test_track_c_00344,0,0,1,1,0
eng_test_track_c_00345,0,1,0,1,1
eng_test_track_c_00346,1,0,0,1,0
eng_test_track_c_00347,0,0,1,0,0
eng_test_track_c_00348,1,1,0,1,0
eng_test_track_c_00349,0,0,0,0,0
eng_test_track_c_00350,0,0,0,1,0
eng_test_track_c_00351,0,1,0,0,0
eng_test_track_c_00352,0,0,0,0,0
eng_test_track_c_00353,0,0,1,0,1
eng_test_track_c_00354,0,1,0,1,0
eng_test_track_c_00355,1,1,0,1,1
eng_test_track_c_00356,0,1,0,1,0
eng_test_track_c_00357,0,1,0,1,0
eng_test_track_c_00358,0,0,1,0,0
eng_test_track_c_00359,0,1,0,0,1
eng_test_track_c_00360,0,1,1,0,0
eng_test_track_c_00361,0,1,0,1,0
eng_test_track_c_00362,0,1,0,0,0
eng_test_track_c_00363,0,0,1,0,0
eng_test_track_c_00364,1,1,1,0,0
eng_test_track_c_00365,0,1,0,0,0
eng_test_track_c_00366,0,1,0,1,1
eng_test_track_c_00367,0,1,0,1,0
eng_test_track_c_00368,0,1,0,0,1
eng_test_track_c_00369,0,0,0,0,0
eng_test_track_c_00370,0,1,0,1,0
eng_test_track_c_00371,0,1,0,0,0
eng_test_track_c_00372,0,0,0,0,0
eng_test_track_c_00373,1,1,0,1,0
eng_test_track_c_00374,0,0,1,0,0
eng_test_track_c_00375,0,0,1,0,0
eng_test_track_c_00376,0,1,0,0,0
eng_test_track_c_00377,0,0,1,0,0
eng_test_track_c_00378,0,1,0,0,0
eng_test_track_c_00379,0,0,0,0,0
eng_test_track_c_00380,0,1,0,0,1
eng_test_track_c_00381,0,1,0,1,0
eng_test_track_c_00382,1,0,0,0,0
eng_test_track_c_00383,1,1,0,1,0
eng_test_track_c_00384,0,1,0,1,0
eng_test_track_c_00385,0,1,0,0,1
eng_test_track_c_00386,0,1,0,0,1
eng_test_track_c_00387,0,1,0,0,1
eng_test_track_c_00388,0,0,0,0,0
eng_test_track_c_00389,0,1,0,1,1
eng_test_track_c_00390,0,0,0,0,0
eng_test_track_c_00391,0,0,0,1,0
eng_test_track_c_00392,0,0,0,0,0
eng_test_track_c_00393,0,0,0,0,1
eng_test_track_c_00394,1,1,0,1,0
eng_test_track_c_00395,0,1,1,0,0
eng_test_track_c_00396,1,1,0,0,0
eng_test_track_c_00397,0,1,0,0,1
eng_test_track_c_00398,0,1,1,0,1
eng_test_track_c_00399,0,1,0,0,0
eng_test_track_c_00400,0,1,0,0,1
eng_test_track_c_00401,0,1,1,0,0
eng_test_track_c_00402,0,0,0,1,0
eng_test_track_c_00403,0,0,0,0,0
eng_test_track_c_00404,0,0,0,0,0
eng_test_track_c_00405,0,0,0,0,1
eng_test_track_c_00406,0,1,0,0,0
eng_test_track_c_00407,1,1,0,0,0
eng_test_track_c_00408,0,1,0,1,0
eng_test_track_c_00409,0,1,1,0,0
eng_test_track_c_00410,0,0,1,0,0
eng_test_track_c_00411,0,1,0,1,0
eng_test_track_c_00412,0,1,1,0,1
eng_test_track_c_00413,0,1,0,1,1
eng_test_track_c_00414,0,1,0,1,0
eng_test_track_c_00415,0,1,0,0,1
eng_test_track_c_00416,0,0,0,0,0
eng_test_track_c_00417,0,1,0,1,0
eng_test_track_c_00418,1,1,0,1,1
eng_test_track_c_00419,0,1,0,1,1
eng_test_track_c_00420,0,0,0,0,0
eng_test_track_c_00421,1,1,0,1,0
eng_test_track_c_00422,0,0,0,1,0
eng_test_track_c_00423,0,0,0,0,1
eng_test_track_c_00424,0,0,0,0,0
eng_test_track_c_00425,0,1,0,1,1
eng_test_track_c_00426,0,0,1,0,0
eng_test_track_c_00427,0,0,1,0,0
eng_test_track_c_00428,0,0,1,0,0
eng_test_track_c_00429,0,0,0,1,0
eng_test_track_c_00430,0,1,0,1,0
eng_test_track_c_00431,0,0,1,0,0
eng_test_track_c_00432,0,0,1,0,0
eng_test_track_c_00433,0,0,0,1,0
eng_test_track_c_00434,0,1,0,1,1
eng_test_track_c_00435,1,1,0,1,1
eng_test_track_c_00436,1,0,0,0,0
eng_test_track_c_00437,1,1,0,0,1
eng_test_track_c_00438,0,1,0,1,0
eng_test_track_c_00439,0,0,0,0,0
eng_test_track_c_00440,0,1,0,0,0
eng_test_track_c_00441,0,1,0,1,0
eng_test_track_c_00442,0,1,1,0,1
eng_test_track_c_00443,0,1,0,0,0
eng_test_track_c_00444,0,0,0,1,0
eng_test_track_c_00445,0,1,0,0,1
eng_test_track_c_00446,0,1,0,1,0
eng_test_track_c_00447,0,1,0,0,1
eng_test_track_c_00448,0,1,0,1,1
eng_test_track_c_00449,0,1,0,0,1
eng_test_track_c_00450,0,1,0,0,0
eng_test_track_c_00451,0,1,0,0,0
eng_test_track_c_00452,0,0,0,0,1
eng_test_track_c_00453,0,0,1,0,0
eng_test_track_c_00454,0,1,0,0,1
eng_test_track_c_00455,0,1,0,1,0
eng_test_track_c_00456,1,1,0,0,1
eng_test_track_c_00457,0,1,0,1,0
eng_test_track_c_00458,0,0,1,0,1
eng_test_track_c_00459,0,1,0,0,0
eng_test_track_c_00460,0,1,0,0,0
eng_test_track_c_00461,0,1,0,1,0
eng_test_track_c_00462,0,1,0,1,0
eng_test_track_c_00463,0,0,1,0,1
eng_test_track_c_00464,0,1,0,1,0
eng_test_track_c_00465,0,1,0,0,0
eng_test_track_c_00466,0,1,0,0,0
eng_test_track_c_00467,0,1,0,0,0
eng_test_track_c_00468,1,1,0,0,0
eng_test_track_c_00469,0,1,0,1,0
eng_test_track_c_00470,0,0,1,0,0
eng_test_track_c_00471,0,0,1,0,0
eng_test_track_c_00472,0,0,0,0,0
eng_test_track_c_00473,0,1,0,0,0
eng_test_track_c_00474,0,1,1,0,0
eng_test_track_c_00475,0,0,0,0,1
eng_test_track_c_00476,0,1,0,0,0
eng_test_track_c_00477,0,1,0,0,0
eng_test_track_c_00478,0,1,0,1,0
eng_test_track_c_00479,1,0,0,1,0
eng_test_track_c_00480,0,1,0,1,0
eng_test_track_c_00481,0,0,0,0,0
eng_test_track_c_00482,0,0,1,0,0
eng_test_track_c_00483,0,0,0,0,0
eng_test_track_c_00484,0,1,0,0,0
eng_test_track_c_00485,0,0,1,0,0
eng_test_track_c_00486,0,1,1,1,0
eng_test_track_c_00487,0,1,0,1,0
eng_test_track_c_00488,1,1,0,1,0
eng_test_track_c_00489,0,0,0,1,0
eng_test_track_c_00490,0,0,0,0,0
eng_test_track_c_00491,0,1,0,1,1
eng_test_track_c_00492,0,1,0,0,0
eng_test_track_c_00493,0,1,0,0,0
eng_test_track_c_00494,0,0,1,0,0
eng_test_track_c_00495,0,1,0,0,1
eng_test_track_c_00496,0,1,0,1,0
eng_test_track_c_00497,0,0,1,0,0
eng_test_track_c_00498,0,1,0,1,0
eng_test_track_c_00499,1,1,0,1,0
eng_test_track_c_00500,0,1,0,0,0
eng_test_track_c_00501,0,0,0,0,0
eng_test_track_c_00502,0,0,0,0,0
eng_test_track_c_00503,0,1,0,1,1
eng_test_track_c_00504,0,1,0,1,0
eng_test_track_c_00505,0,0,0,0,0
eng_test_track_c_00506,0,1,0,0,0
eng_test_track_c_00507,0,1,0,1,1
eng_test_track_c_00508,0,0,1,0,0
eng_test_track_c_00509,0,1,0,1,0
eng_test_track_c_00510,1,1,0,0,0
eng_test_track_c_00511,0,0,1,0,0
eng_test_track_c_00512,0,0,0,0,0
eng_test_track_c_00513,1,0,0,0,0
eng_test_track_c_00514,0,1,0,1,0
eng_test_track_c_00515,0,1,0,0,1
eng_test_track_c_00516,0,0,1,0,1
eng_test_track_c_00517,0,0,0,0,0
eng_test_track_c_00518,0,1,0,0,1
eng_test_track_c_00519,0,0,1,0,0
eng_test_track_c_00520,0,0,0,0,0
eng_test_track_c_00521,1,0,0,0,0
eng_test_track_c_00522,0,1,0,0,0
eng_test_track_c_00523,0,0,1,1,1
eng_test_track_c_00524,0,1,0,1,1
eng_test_track_c_00525,1,1,0,0,0
eng_test_track_c_00526,0,1,0,0,0
eng_test_track_c_00527,0,1,0,0,0
eng_test_track_c_00528,0,0,0,1,0
eng_test_track_c_00529,0,0,0,0,1
eng_test_track_c_00530,0,1,0,0,0
eng_test_track_c_00531,0,0,0,0,0
eng_test_track_c_00532,0,1,0,1,1
eng_test_track_c_00533,0,0,0,0,1
eng_test_track_c_00534,0,1,0,0,1
eng_test_track_c_00535,0,0,1,0,0
eng_test_track_c_00536,0,1,0,1,0
eng_test_track_c_00537,0,0,0,0,0
eng_test_track_c_00538,0,0,0,0,1
eng_test_track_c_00539,0,0,0,0,0
eng_test_track_c_00540,0,1,0,1,0
eng_test_track_c_00541,0,1,0,1,0
eng_test_track_c_00542,0,0,1,0,0
eng_test_track_c_00543,0,1,0,0,0
eng_test_track_c_00544,0,1,0,1,0
eng_test_track_c_00545,0,1,0,0,1
eng_test_track_c_00546,0,1,0,0,0
eng_test_track_c_00547,0,0,1,0,0
eng_test_track_c_00548,0,1,1,0,0
eng_test_track_c_00549,0,0,0,1,0
eng_test_track_c_00550,1,0,0,0,0
eng_test_track_c_00551,0,1,0,1,0
eng_test_track_c_00552,0,1,0,0,1
eng_test_track_c_00553,0,1,0,1,0
eng_test_track_c_00554,0,0,0,0,0
eng_test_track_c_00555,0,1,0,0,0
eng_test_track_c_00556,0,1,0,0,1
eng_test_track_c_00557,0,0,1,0,0
eng_test_track_c_00558,0,0,0,0,0
eng_test_track_c_00559,0,0,0,0,1
eng_test_track_c_00560,0,1,1,0,0
eng_test_track_c_00561,0,1,0,0,1
eng_test_track_c_00562,0,0,1,0,0
eng_test_track_c_00563,0,0,1,0,0
eng_test_track_c_00564,0,0,0,0,0
eng_test_track_c_00565,0,1,0,0,0
eng_test_track_c_00566,0,1,0,1,1
eng_test_track_c_00567,0,1,0,0,0
eng_test_track_c_00568,0,1,0,1,0
eng_test_track_c_00570,0,0,0,0,0
eng_test_track_c_00571,0,1,0,1,0
eng_test_track_c_00572,0,0,0,0,1
eng_test_track_c_00573,0,1,0,0,1
eng_test_track_c_00574,1,1,0,1,1
eng_test_track_c_00575,0,1,0,0,0
eng_test_track_c_00576,0,0,0,0,0
eng_test_track_c_00577,0,0,0,0,0
eng_test_track_c_00578,0,0,1,0,0
eng_test_track_c_00579,0,0,1,0,0
eng_test_track_c_00580,0,1,0,0,1
eng_test_track_c_00581,0,1,0,0,1
eng_test_track_c_00582,0,0,0,0,1
eng_test_track_c_00583,0,1,1,0,0
eng_test_track_c_00584,0,1,0,1,0
eng_test_track_c_00585,0,0,0,1,0
eng_test_track_c_00586,0,1,0,1,1
eng_test_track_c_00587,0,1,0,1,0
eng_test_track_c_00588,0,0,1,0,0
eng_test_track_c_00589,0,0,0,0,0
eng_test_track_c_00590,0,0,0,0,0
eng_test_track_c_00591,0,0,1,0,0
eng_test_track_c_00592,0,0,1,0,0
eng_test_track_c_00593,0,0,0,0,0
eng_test_track_c_00594,0,1,0,1,0
eng_test_track_c_00595,0,0,1,0,1
eng_test_track_c_00596,0,0,0,0,0
eng_test_track_c_00597,0,1,0,0,1
eng_test_track_c_00598,0,1,0,0,1
eng_test_track_c_00599,0,1,0,1,0
eng_test_track_c_00600,0,0,1,0,0
eng_test_track_c_00601,0,0,1,0,0
eng_test_track_c_00602,1,1,0,1,0
eng_test_track_c_00603,0,1,0,0,1
eng_test_track_c_00604,0,1,0,0,1
eng_test_track_c_00605,0,1,0,1,0
eng_test_track_c_00606,0,0,0,0,0
eng_test_track_c_00607,0,1,1,0,1
eng_test_track_c_00608,0,0,0,0,0
eng_test_track_c_00609,0,0,0,1,0
eng_test_track_c_00610,1,0,0,0,1
eng_test_track_c_00611,0,1,0,1,0
eng_test_track_c_00612,0,1,0,1,0
eng_test_track_c_00613,0,0,0,0,0
eng_test_track_c_00614,1,1,0,1,0
eng_test_track_c_00615,0,1,0,0,0
eng_test_track_c_00616,1,0,0,0,0
eng_test_track_c_00617,1,1,0,1,1
eng_test_track_c_00618,0,0,1,0,0
eng_test_track_c_00619,0,0,1,0,0
eng_test_track_c_00620,1,1,0,0,1
eng_test_track_c_00621,0,0,1,0,1
eng_test_track_c_00622,0,1,0,0,1
eng_test_track_c_00623,0,1,0,0,1
eng_test_track_c_00624,0,0,1,0,0
eng_test_track_c_00625,0,1,0,1,0
eng_test_track_c_00626,0,0,1,0,0
eng_test_track_c_00627,1,0,0,1,0
eng_test_track_c_00628,0,0,1,0,0
eng_test_track_c_00629,0,0,0,1,0
eng_test_track_c_00630,0,0,1,0,0
eng_test_track_c_00631,0,1,0,1,1
eng_test_track_c_00632,1,1,0,0,0
eng_test_track_c_00633,0,1,0,0,0
eng_test_track_c_00634,0,0,0,0,0
eng_test_track_c_00635,0,1,0,0,1
eng_test_track_c_00636,0,1,0,1,0
eng_test_track_c_00637,0,1,0,1,0
eng_test_track_c_00638,0,0,0,0,1
eng_test_track_c_00639,0,1,0,0,0
eng_test_track_c_00640,0,0,0,0,0
eng_test_track_c_00641,0,1,0,1,0
eng_test_track_c_00642,0,0,1,1,0
eng_test_track_c_00643,0,1,0,0,0
eng_test_track_c_00644,0,1,0,1,0
eng_test_track_c_00645,0,1,0,1,0
eng_test_track_c_00646,0,1,0,0,1
eng_test_track_c_00647,0,0,1,0,0
eng_test_track_c_00648,0,1,0,1,0
eng_test_track_c_00649,0,0,1,0,1
eng_test_track_c_00650,0,0,0,0,0
eng_test_track_c_00651,1,0,1,0,0
eng_test_track_c_00652,0,1,0,0,0
eng_test_track_c_00653,0,1,0,1,0
eng_test_track_c_00654,0,0,1,0,0
eng_test_track_c_00655,0,0,0,0,0
eng_test_track_c_00656,0,0,1,1,0
eng_test_track_c_00657,0,1,1,0,0
eng_test_track_c_00658,0,0,1,0,0
eng_test_track_c_00659,0,0,1,0,0
eng_test_track_c_00660,0,0,1,0,1
eng_test_track_c_00661,0,1,1,0,1
eng_test_track_c_00662,0,1,0,1,0
eng_test_track_c_00663,0,0,1,0,0
eng_test_track_c_00664,0,1,0,1,0
eng_test_track_c_00665,0,0,1,0,0
eng_test_track_c_00666,0,0,1,0,1
eng_test_track_c_00667,0,1,1,0,0
eng_test_track_c_00668,0,1,0,1,0
eng_test_track_c_00669,1,1,0,1,0
eng_test_track_c_00670,0,1,0,0,0
eng_test_track_c_00671,0,0,1,0,0
eng_test_track_c_00672,0,0,1,0,0
eng_test_track_c_00673,0,0,1,0,1
eng_test_track_c_00674,1,0,0,0,0
eng_test_track_c_00675,0,1,0,0,0
eng_test_track_c_00676,0,1,0,0,1
eng_test_track_c_00677,0,1,0,0,0
eng_test_track_c_00678,0,1,0,0,1
eng_test_track_c_00679,1,1,0,1,0
eng_test_track_c_00680,0,1,0,0,0
eng_test_track_c_00681,0,0,0,0,0
eng_test_track_c_00682,0,1,0,0,0
eng_test_track_c_00683,0,0,1,0,0
eng_test_track_c_00684,1,0,0,0,0
eng_test_track_c_00685,0,1,0,1,0
eng_test_track_c_00686,0,0,1,0,1
eng_test_track_c_00687,0,0,1,0,0
eng_test_track_c_00688,0,1,0,0,1
eng_test_track_c_00689,0,1,0,1,0
eng_test_track_c_00690,0,1,0,0,1
eng_test_track_c_00691,0,0,1,0,1
eng_test_track_c_00692,0,0,1,0,0
eng_test_track_c_00693,0,1,0,1,0
eng_test_track_c_00694,0,0,0,0,1
eng_test_track_c_00695,0,0,0,0,0
eng_test_track_c_00696,1,0,0,0,0
eng_test_track_c_00697,0,0,0,0,0
eng_test_track_c_00698,0,1,0,0,0
eng_test_track_c_00699,0,0,1,0,0
eng_test_track_c_00700,0,1,0,0,1
eng_test_track_c_00701,0,1,0,1,1
eng_test_track_c_00702,0,0,1,0,1
eng_test_track_c_00703,0,0,1,0,0
eng_test_track_c_00704,0,0,1,0,1
eng_test_track_c_00705,0,0,0,0,1
eng_test_track_c_00706,1,1,0,0,1
eng_test_track_c_00707,1,1,0,1,0
eng_test_track_c_00708,0,0,1,0,0
eng_test_track_c_00709,1,1,0,0,1
eng_test_track_c_00710,0,0,0,0,0
eng_test_track_c_00711,1,1,0,0,0
eng_test_track_c_00712,0,0,1,0,0
eng_test_track_c_00713,0,1,0,0,1
eng_test_track_c_00714,0,0,0,0,0
eng_test_track_c_00715,1,1,0,1,0
eng_test_track_c_00716,0,1,0,0,1
eng_test_track_c_00717,0,0,1,0,0
eng_test_track_c_00718,0,0,0,0,0
eng_test_track_c_00719,0,0,0,0,1
eng_test_track_c_00720,0,1,0,1,0
eng_test_track_c_00721,0,0,0,0,0
eng_test_track_c_00722,0,1,0,0,0
eng_test_track_c_00723,1,1,0,1,1
eng_test_track_c_00724,0,0,1,1,0
eng_test_track_c_00725,0,0,1,0,0
eng_test_track_c_00726,0,1,0,1,0
eng_test_track_c_00727,0,0,1,0,0
eng_test_track_c_00728,0,1,0,0,0
eng_test_track_c_00729,0,1,0,0,0
eng_test_track_c_00730,0,1,0,0,1
eng_test_track_c_00731,0,1,0,1,0
eng_test_track_c_00732,0,1,0,0,1
