id,anger,fear,joy,sadness,surprise
deu_test_track_a_01270,0,0,1,0,0
deu_test_track_a_01271,0,0,0,0,0
deu_test_track_a_01272,0,1,0,1,0
deu_test_track_a_01273,1,0,0,0,0
deu_test_track_a_01274,0,0,1,0,0
deu_test_track_a_01275,0,1,0,0,0
deu_test_track_a_01276,1,0,0,0,0
deu_test_track_a_01277,0,0,1,0,0
deu_test_track_a_01278,0,0,0,0,0
deu_test_track_a_01279,0,0,0,0,0
deu_test_track_a_01280,0,0,0,0,1
deu_test_track_a_01281,0,0,1,0,0
deu_test_track_a_01282,0,1,0,0,0
deu_test_track_a_01283,1,0,0,0,0
deu_test_track_a_01284,0,1,0,0,0
deu_test_track_a_01285,0,0,0,0,0
deu_test_track_a_01286,0,0,0,0,0
deu_test_track_a_01287,1,0,0,1,0
deu_test_track_a_01288,1,0,0,0,0
deu_test_track_a_01289,0,0,1,0,1
deu_test_track_a_01290,0,0,0,0,0
deu_test_track_a_01291,0,0,0,0,0
deu_test_track_a_01292,0,0,0,0,0
deu_test_track_a_01293,0,0,1,0,1
deu_test_track_a_01294,0,0,0,0,0
deu_test_track_a_01295,0,0,0,0,0
deu_test_track_a_01296,1,0,0,0,0
deu_test_track_a_01297,0,1,0,1,0
deu_test_track_a_01298,1,0,0,0,0
deu_test_track_a_01299,1,1,0,0,1
deu_test_track_a_01300,0,0,0,0,0
deu_test_track_a_01301,1,1,0,0,0
deu_test_track_a_01302,0,0,1,0,0
deu_test_track_a_01303,1,0,0,0,0
deu_test_track_a_01304,1,0,0,0,0
deu_test_track_a_01305,1,0,0,1,0
deu_test_track_a_01306,0,0,0,0,0
deu_test_track_a_01307,0,0,1,0,0
deu_test_track_a_01308,0,0,0,1,0
deu_test_track_a_01309,1,0,0,0,0
deu_test_track_a_01310,0,0,0,0,0
deu_test_track_a_01311,1,0,0,1,1
deu_test_track_a_01312,0,1,0,0,0
deu_test_track_a_01313,0,0,1,1,0
deu_test_track_a_01314,0,0,1,0,1
deu_test_track_a_01315,0,0,1,0,1
deu_test_track_a_01316,1,0,0,0,0
deu_test_track_a_01317,0,1,0,0,0
deu_test_track_a_01318,1,0,0,0,0
deu_test_track_a_01319,1,0,0,0,0
deu_test_track_a_01320,0,0,0,0,0
deu_test_track_a_01321,0,0,0,1,0
deu_test_track_a_01322,0,0,0,0,0
deu_test_track_a_01323,0,0,0,0,0
deu_test_track_a_01324,0,0,0,0,0
deu_test_track_a_01325,0,0,0,0,0
deu_test_track_a_01326,0,0,1,1,0
deu_test_track_a_01327,1,0,0,0,0
deu_test_track_a_01328,0,0,0,1,0
deu_test_track_a_01329,0,0,0,0,0
deu_test_track_a_01330,1,0,0,0,0
deu_test_track_a_01331,0,0,0,0,0
deu_test_track_a_01332,1,0,0,1,0
deu_test_track_a_01333,1,0,0,0,0
deu_test_track_a_01334,0,0,1,0,0
deu_test_track_a_01335,0,0,0,0,1
deu_test_track_a_01336,0,0,0,1,0
deu_test_track_a_01337,1,0,0,1,0
deu_test_track_a_01338,0,0,0,1,0
deu_test_track_a_01339,0,0,0,0,0
deu_test_track_a_01340,0,0,0,1,0
deu_test_track_a_01341,1,0,0,0,0
deu_test_track_a_01342,1,0,0,0,0
deu_test_track_a_01343,1,0,0,0,0
deu_test_track_a_01344,1,1,0,0,0
deu_test_track_a_01345,1,0,0,0,0
deu_test_track_a_01346,0,0,0,0,0
deu_test_track_a_01347,1,0,0,0,0
deu_test_track_a_01348,0,1,0,0,0
deu_test_track_a_01349,1,1,0,0,0
deu_test_track_a_01350,0,0,0,0,0
deu_test_track_a_01351,0,0,1,0,0
deu_test_track_a_01352,0,0,1,0,0
deu_test_track_a_01353,0,0,1,0,0
deu_test_track_a_01354,0,0,0,0,0
deu_test_track_a_01355,0,0,0,1,0
deu_test_track_a_01356,0,0,0,0,0
deu_test_track_a_01357,0,0,0,0,0
deu_test_track_a_01358,1,0,0,0,0
deu_test_track_a_01359,0,1,0,0,0
deu_test_track_a_01360,0,0,0,0,0
deu_test_track_a_01361,0,0,1,0,0
deu_test_track_a_01362,1,0,0,0,0
deu_test_track_a_01363,1,0,0,0,0
deu_test_track_a_01364,1,0,0,0,0
deu_test_track_a_01365,0,0,0,0,0
deu_test_track_a_01366,0,0,0,0,0
deu_test_track_a_01367,0,0,1,0,0
deu_test_track_a_01368,0,0,1,0,0
deu_test_track_a_01369,0,0,1,1,0
deu_test_track_a_01370,1,0,0,0,0
deu_test_track_a_01371,0,1,0,1,0
deu_test_track_a_01372,1,0,0,0,0
deu_test_track_a_01373,0,0,0,0,0
deu_test_track_a_01374,0,0,0,1,0
deu_test_track_a_01375,0,0,0,0,0
deu_test_track_a_01376,0,0,1,0,0
deu_test_track_a_01377,1,0,0,0,1
deu_test_track_a_01378,1,0,0,1,0
deu_test_track_a_01379,0,0,0,1,0
deu_test_track_a_01380,0,0,0,0,0
deu_test_track_a_01381,1,0,0,0,0
deu_test_track_a_01382,0,1,0,1,0
deu_test_track_a_01383,0,0,0,1,0
deu_test_track_a_01384,0,0,0,0,0
deu_test_track_a_01385,0,0,1,0,0
deu_test_track_a_01386,1,0,0,0,0
deu_test_track_a_01387,0,0,0,0,0
deu_test_track_a_01388,0,0,1,0,0
deu_test_track_a_01389,0,0,0,0,0
deu_test_track_a_01390,1,0,0,1,0
deu_test_track_a_01391,0,0,0,0,0
deu_test_track_a_01392,0,1,0,0,0
deu_test_track_a_01393,1,0,0,0,0
deu_test_track_a_01394,0,0,0,1,0
deu_test_track_a_01395,1,0,0,0,0
deu_test_track_a_01396,0,0,1,0,0
deu_test_track_a_01397,1,0,0,0,0
deu_test_track_a_01398,0,0,1,0,0
deu_test_track_a_01399,1,1,0,0,0
deu_test_track_a_01400,0,0,0,0,0
deu_test_track_a_01401,0,0,1,0,0
deu_test_track_a_01402,0,0,0,0,0
deu_test_track_a_01403,0,0,0,0,0
deu_test_track_a_01404,0,0,0,1,0
deu_test_track_a_01405,0,0,0,0,0
deu_test_track_a_01406,1,0,0,0,0
deu_test_track_a_01407,1,0,0,0,0
deu_test_track_a_01408,0,0,0,0,0
deu_test_track_a_01409,0,0,0,0,0
deu_test_track_a_01410,0,0,0,0,0
deu_test_track_a_01411,0,0,0,0,0
deu_test_track_a_01412,1,0,0,0,0
deu_test_track_a_01413,1,0,0,0,1
deu_test_track_a_01414,0,0,1,0,0
deu_test_track_a_01415,1,0,0,0,0
deu_test_track_a_01416,0,0,0,0,0
deu_test_track_a_01417,0,0,0,0,0
deu_test_track_a_01418,0,1,0,0,0
deu_test_track_a_01419,0,0,0,0,0
deu_test_track_a_01420,1,0,0,0,0
deu_test_track_a_01421,1,0,0,0,0
deu_test_track_a_01422,0,0,1,0,0
deu_test_track_a_01423,0,0,1,0,0
deu_test_track_a_01424,0,0,0,0,0
deu_test_track_a_01425,1,0,0,0,0
deu_test_track_a_01426,0,0,0,0,0
deu_test_track_a_01427,0,1,0,1,0
deu_test_track_a_01428,0,1,0,1,0
deu_test_track_a_01429,0,0,1,0,0
deu_test_track_a_01430,0,0,1,0,0
deu_test_track_a_01431,0,0,1,0,0
deu_test_track_a_01432,0,0,0,1,0
deu_test_track_a_01433,0,0,0,1,0
deu_test_track_a_01434,0,0,1,0,0
deu_test_track_a_01435,0,0,0,0,0
deu_test_track_a_01436,1,0,0,0,0
deu_test_track_a_01437,0,0,0,0,0
deu_test_track_a_01438,1,0,0,0,0
deu_test_track_a_01439,1,0,0,1,0
deu_test_track_a_01440,1,0,0,0,0
deu_test_track_a_01441,1,0,0,0,0
deu_test_track_a_01442,0,0,0,0,0
deu_test_track_a_01443,0,0,0,0,0
deu_test_track_a_01444,1,0,0,0,0
deu_test_track_a_01445,0,0,1,0,0
deu_test_track_a_01446,0,0,0,0,0
deu_test_track_a_01447,0,0,0,0,0
deu_test_track_a_01448,1,0,0,1,0
deu_test_track_a_01449,0,0,1,0,0
deu_test_track_a_01450,1,0,0,0,0
deu_test_track_a_01451,0,0,0,0,0
deu_test_track_a_01452,0,0,1,0,0
deu_test_track_a_01453,1,0,0,0,0
deu_test_track_a_01454,0,0,1,0,0
deu_test_track_a_01455,0,1,0,0,0
deu_test_track_a_01456,0,0,0,0,0
deu_test_track_a_01457,1,1,0,1,1
deu_test_track_a_01458,1,0,0,0,0
deu_test_track_a_01459,1,0,0,0,0
deu_test_track_a_01460,1,0,0,0,0
deu_test_track_a_01461,0,0,0,0,0
deu_test_track_a_01462,0,0,0,0,0
deu_test_track_a_01463,0,0,1,0,0
deu_test_track_a_01464,0,1,0,0,0
deu_test_track_a_01465,0,0,0,0,0
deu_test_track_a_01466,0,0,0,0,1
deu_test_track_a_01467,0,0,1,0,0
deu_test_track_a_01468,0,0,1,0,0
deu_test_track_a_01469,0,0,0,0,0
deu_test_track_a_01470,1,0,0,0,0
deu_test_track_a_01471,0,0,1,0,0
deu_test_track_a_01472,1,0,0,0,0
deu_test_track_a_01473,0,0,1,0,1
deu_test_track_a_01474,0,0,0,0,1
deu_test_track_a_01475,0,0,0,0,0
deu_test_track_a_01476,0,0,1,0,0
deu_test_track_a_01477,0,0,1,0,0
deu_test_track_a_01478,0,0,0,1,0
deu_test_track_a_01479,0,0,0,0,0
deu_test_track_a_01480,0,0,0,0,0
deu_test_track_a_01481,0,0,0,1,0
deu_test_track_a_01482,0,0,0,0,0
deu_test_track_a_01483,0,0,0,0,0
deu_test_track_a_01484,0,1,0,0,0
deu_test_track_a_01485,0,0,0,0,0
deu_test_track_a_01486,1,0,0,1,0
deu_test_track_a_01487,0,0,0,1,0
deu_test_track_a_01488,0,0,1,0,0
deu_test_track_a_01489,0,0,1,0,0
deu_test_track_a_01490,1,0,0,0,0
deu_test_track_a_01491,0,0,0,0,1
deu_test_track_a_01492,0,1,0,0,0
deu_test_track_a_01493,1,0,0,1,0
deu_test_track_a_01494,1,1,0,0,0
deu_test_track_a_01495,1,0,0,0,0
deu_test_track_a_01496,0,0,0,0,0
deu_test_track_a_01497,0,1,0,0,0
deu_test_track_a_01498,0,1,0,1,1
deu_test_track_a_01499,0,0,1,0,0
deu_test_track_a_01500,0,0,1,0,0
deu_test_track_a_01501,0,0,0,0,0
deu_test_track_a_01502,1,0,0,0,1
deu_test_track_a_01503,0,0,0,1,0
deu_test_track_a_01504,1,0,0,0,0
deu_test_track_a_01505,1,0,0,0,0
deu_test_track_a_01506,0,0,1,1,0
deu_test_track_a_01507,0,0,1,0,0
deu_test_track_a_01508,0,0,0,0,0
deu_test_track_a_01509,0,0,0,0,0
deu_test_track_a_01510,0,0,0,0,1
deu_test_track_a_01511,1,0,0,0,0
deu_test_track_a_01512,1,0,0,0,1
deu_test_track_a_01513,0,0,0,1,0
deu_test_track_a_01514,0,0,0,0,0
deu_test_track_a_01515,0,1,0,0,0
deu_test_track_a_01516,0,0,0,0,0
deu_test_track_a_01517,1,0,0,0,0
deu_test_track_a_01518,0,0,0,0,0
deu_test_track_a_01519,0,0,0,0,0
deu_test_track_a_01520,0,0,1,0,0
deu_test_track_a_01521,0,0,0,0,0
deu_test_track_a_01522,1,0,0,0,0
deu_test_track_a_01523,1,0,0,0,0
deu_test_track_a_01524,1,0,0,1,0
deu_test_track_a_01525,0,0,0,0,0
deu_test_track_a_01526,0,0,0,0,0
deu_test_track_a_01527,0,0,0,0,0
deu_test_track_a_01528,0,0,1,0,0
deu_test_track_a_01529,1,0,0,0,1
deu_test_track_a_01530,0,0,0,1,0
deu_test_track_a_01531,1,0,0,1,0
deu_test_track_a_01532,1,0,0,0,0
deu_test_track_a_01533,0,0,0,0,1
deu_test_track_a_01534,1,1,0,1,0
deu_test_track_a_01535,0,0,0,1,0
deu_test_track_a_01536,1,0,0,0,0
deu_test_track_a_01537,0,0,0,0,0
deu_test_track_a_01538,0,0,0,0,0
deu_test_track_a_01539,0,0,1,0,0
deu_test_track_a_01540,0,0,0,0,0
deu_test_track_a_01541,0,0,1,0,0
deu_test_track_a_01542,0,0,1,0,0
deu_test_track_a_01543,1,0,0,0,1
deu_test_track_a_01544,1,0,0,0,0
deu_test_track_a_01545,0,0,0,0,0
deu_test_track_a_01546,0,0,0,0,0
deu_test_track_a_01547,0,0,0,0,0
deu_test_track_a_01548,1,1,0,1,0
deu_test_track_a_01549,0,0,1,0,0
deu_test_track_a_01550,1,0,0,1,0
deu_test_track_a_01551,0,0,1,0,0
deu_test_track_a_01552,0,0,1,0,0
deu_test_track_a_01553,1,0,0,0,0
deu_test_track_a_01554,0,1,0,0,0
deu_test_track_a_01555,0,0,0,0,0
deu_test_track_a_01556,0,0,0,0,0
deu_test_track_a_01557,1,0,0,0,0
deu_test_track_a_01558,0,0,0,0,0
deu_test_track_a_01559,0,0,0,0,0
deu_test_track_a_01560,0,1,0,0,0
deu_test_track_a_01561,0,0,0,0,0
deu_test_track_a_01562,1,0,0,0,0
deu_test_track_a_01563,0,0,0,1,0
deu_test_track_a_01564,1,1,0,0,0
deu_test_track_a_01565,0,0,0,0,0
deu_test_track_a_01566,1,0,0,0,0
deu_test_track_a_01567,0,0,1,1,0
deu_test_track_a_01568,0,0,0,1,0
deu_test_track_a_01569,0,1,0,0,0
deu_test_track_a_01570,1,0,0,0,0
deu_test_track_a_01571,1,0,0,0,0
deu_test_track_a_01572,0,0,0,1,0
deu_test_track_a_01573,0,0,0,1,0
deu_test_track_a_01574,1,0,1,0,0
deu_test_track_a_01575,0,0,0,1,0
deu_test_track_a_01576,1,0,0,1,0
deu_test_track_a_01577,1,0,0,1,0
deu_test_track_a_01578,1,0,0,0,0
deu_test_track_a_01579,0,0,0,0,0
deu_test_track_a_01580,0,0,0,1,0
deu_test_track_a_01581,0,0,0,1,0
deu_test_track_a_01582,0,0,1,0,0
deu_test_track_a_01583,0,1,0,0,0
deu_test_track_a_01584,1,0,0,0,0
deu_test_track_a_01585,0,0,1,0,0
deu_test_track_a_01586,0,0,0,0,0
deu_test_track_a_01587,0,0,0,0,0
deu_test_track_a_01588,0,0,0,1,0
deu_test_track_a_01589,0,0,0,1,1
deu_test_track_a_01590,0,0,1,0,0
deu_test_track_a_01591,0,0,1,0,1
deu_test_track_a_01592,1,0,0,0,0
deu_test_track_a_01593,1,0,0,0,0
deu_test_track_a_01594,1,0,0,0,0
deu_test_track_a_01595,0,0,0,0,0
deu_test_track_a_01596,1,0,0,0,0
deu_test_track_a_01597,0,0,1,1,0
deu_test_track_a_01598,0,0,0,0,0
deu_test_track_a_01599,1,0,0,0,0
deu_test_track_a_01600,0,0,1,0,0
deu_test_track_a_01601,0,0,0,0,0
deu_test_track_a_01602,0,0,1,0,0
deu_test_track_a_01603,0,0,0,0,0
deu_test_track_a_01604,1,0,0,0,0
deu_test_track_a_01605,0,0,1,0,0
deu_test_track_a_01606,0,0,0,0,0
deu_test_track_a_01607,0,0,0,0,0
deu_test_track_a_01608,0,0,0,1,0
deu_test_track_a_01609,1,0,0,1,0
deu_test_track_a_01610,0,0,0,1,0
deu_test_track_a_01611,0,0,0,0,0
deu_test_track_a_01612,0,1,0,0,0
deu_test_track_a_01613,0,0,1,0,0
deu_test_track_a_01614,1,0,1,0,0
deu_test_track_a_01615,0,0,1,1,0
deu_test_track_a_01616,0,0,0,0,0
deu_test_track_a_01617,1,0,0,1,0
deu_test_track_a_01618,0,0,0,0,0
deu_test_track_a_01619,0,0,0,0,1
deu_test_track_a_01620,1,0,1,0,0
deu_test_track_a_01621,0,0,0,0,0
deu_test_track_a_01622,0,0,0,0,0
deu_test_track_a_01623,0,0,1,0,0
deu_test_track_a_01624,0,0,0,0,0
deu_test_track_a_01625,0,0,1,0,0
deu_test_track_a_01626,0,0,1,0,0
deu_test_track_a_01627,0,0,1,0,0
deu_test_track_a_01628,1,0,0,0,0
deu_test_track_a_01629,0,0,1,0,0
deu_test_track_a_01630,0,0,0,0,0
deu_test_track_a_01631,0,0,0,0,0
deu_test_track_a_01632,0,0,0,0,0
deu_test_track_a_01633,0,1,0,0,0
deu_test_track_a_01634,0,0,0,0,0
deu_test_track_a_01635,1,0,0,1,0
deu_test_track_a_01636,0,0,1,0,0
deu_test_track_a_01637,0,0,0,0,0
deu_test_track_a_01638,1,0,0,0,0
deu_test_track_a_01639,0,0,1,0,0
deu_test_track_a_01640,0,0,1,0,0
deu_test_track_a_01641,1,0,0,0,0
deu_test_track_a_01642,0,0,0,0,0
deu_test_track_a_01643,0,0,1,0,0
deu_test_track_a_01644,0,0,0,0,0
deu_test_track_a_01645,1,0,0,0,0
deu_test_track_a_01646,1,0,0,0,0
deu_test_track_a_01647,0,0,0,0,0
deu_test_track_a_01648,0,0,1,0,0
deu_test_track_a_01649,1,0,0,0,0
deu_test_track_a_01650,0,0,0,0,0
deu_test_track_a_01651,1,0,0,0,0
deu_test_track_a_01652,0,0,0,1,1
deu_test_track_a_01653,1,0,0,0,0
deu_test_track_a_01654,0,0,0,0,0
deu_test_track_a_01655,0,1,0,0,0
deu_test_track_a_01656,0,0,1,0,0
deu_test_track_a_01657,0,0,0,1,0
deu_test_track_a_01658,0,0,0,0,0
deu_test_track_a_01659,1,0,0,0,0
deu_test_track_a_01660,1,0,0,0,0
deu_test_track_a_01661,1,0,0,0,0
deu_test_track_a_01662,0,0,1,0,0
deu_test_track_a_01663,0,0,1,0,1
deu_test_track_a_01664,0,0,0,0,0
deu_test_track_a_01665,0,0,0,0,0
deu_test_track_a_01666,0,0,0,0,0
deu_test_track_a_01667,0,0,1,0,0
deu_test_track_a_01668,0,0,0,0,0
deu_test_track_a_01669,0,0,0,0,0
deu_test_track_a_01670,1,0,0,1,0
deu_test_track_a_01671,0,0,1,0,0
deu_test_track_a_01672,0,0,1,0,0
deu_test_track_a_01673,0,0,0,0,0
deu_test_track_a_01674,1,0,0,0,0
deu_test_track_a_01675,1,0,0,0,0
deu_test_track_a_01676,1,0,0,0,0
deu_test_track_a_01677,1,0,0,0,1
deu_test_track_a_01678,0,0,1,0,1
deu_test_track_a_01679,1,1,0,0,0
deu_test_track_a_01680,0,0,1,0,0
deu_test_track_a_01681,1,0,0,0,0
deu_test_track_a_01682,1,0,0,0,0
deu_test_track_a_01683,0,0,1,0,0
deu_test_track_a_01684,0,0,1,0,0
deu_test_track_a_01685,0,0,0,0,0
deu_test_track_a_01686,0,0,0,0,0
deu_test_track_a_01687,0,0,0,0,0
deu_test_track_a_01688,0,0,1,0,0
deu_test_track_a_01689,0,0,0,0,0
deu_test_track_a_01690,1,0,0,1,0
deu_test_track_a_01691,0,0,0,0,0
deu_test_track_a_01692,0,0,0,1,0
deu_test_track_a_01693,0,0,0,0,0
deu_test_track_a_01694,0,1,0,0,0
deu_test_track_a_01695,0,0,1,0,0
deu_test_track_a_01696,0,0,1,0,0
deu_test_track_a_01697,0,0,0,0,0
deu_test_track_a_01698,0,0,0,1,0
deu_test_track_a_01699,1,0,0,0,1
deu_test_track_a_01700,0,0,1,0,0
deu_test_track_a_01701,0,1,0,0,0
deu_test_track_a_01702,0,0,0,1,0
deu_test_track_a_01703,0,0,0,0,0
deu_test_track_a_01704,1,1,0,0,0
deu_test_track_a_01705,0,0,0,0,0
deu_test_track_a_01706,0,0,1,0,0
deu_test_track_a_01707,0,0,0,0,0
deu_test_track_a_01708,0,0,0,0,0
deu_test_track_a_01709,0,0,0,0,0
deu_test_track_a_01710,0,0,0,0,0
deu_test_track_a_01711,1,0,0,0,0
deu_test_track_a_01712,0,0,0,1,0
deu_test_track_a_01713,0,0,1,0,0
deu_test_track_a_01714,0,0,1,0,0
deu_test_track_a_01715,0,0,0,0,0
deu_test_track_a_01716,0,0,0,0,0
deu_test_track_a_01717,0,1,0,1,0
deu_test_track_a_01718,0,0,1,0,0
deu_test_track_a_01719,0,0,1,0,0
deu_test_track_a_01720,1,0,0,0,0
deu_test_track_a_01721,0,0,1,0,0
deu_test_track_a_01722,0,0,0,0,0
deu_test_track_a_01723,0,0,1,0,0
deu_test_track_a_01724,0,0,0,0,0
deu_test_track_a_01725,1,0,0,0,0
deu_test_track_a_01726,0,1,0,1,0
deu_test_track_a_01727,0,0,1,0,0
deu_test_track_a_01728,0,0,0,0,0
deu_test_track_a_01729,0,0,0,1,0
deu_test_track_a_01730,1,0,1,0,0
deu_test_track_a_01731,1,0,0,1,0
deu_test_track_a_01732,0,0,1,0,0
deu_test_track_a_01733,0,0,0,0,0
deu_test_track_a_01734,1,0,0,1,0
deu_test_track_a_01735,1,0,0,0,0
deu_test_track_a_01736,0,0,0,0,0
deu_test_track_a_01737,1,0,1,0,1
deu_test_track_a_01738,0,0,1,0,0
deu_test_track_a_01739,1,0,0,0,0
deu_test_track_a_01740,0,0,0,1,0
deu_test_track_a_01741,0,0,0,0,0
deu_test_track_a_01742,0,0,0,0,0
deu_test_track_a_01743,0,0,1,0,0
deu_test_track_a_01744,1,0,0,1,0
deu_test_track_a_01745,1,0,0,1,0
deu_test_track_a_01746,1,0,0,0,0
deu_test_track_a_01747,1,0,0,0,0
deu_test_track_a_01748,1,0,0,0,0
deu_test_track_a_01749,1,0,0,0,0
deu_test_track_a_01750,0,0,0,0,0
deu_test_track_a_01751,1,0,0,0,0
deu_test_track_a_01752,0,0,0,0,0
deu_test_track_a_01753,0,0,1,0,0
deu_test_track_a_01754,1,0,0,0,0
deu_test_track_a_01755,1,0,0,0,0
deu_test_track_a_01756,0,0,0,0,0
deu_test_track_a_01757,0,0,0,0,0
deu_test_track_a_01758,0,0,0,0,0
deu_test_track_a_01759,0,1,0,0,0
deu_test_track_a_01760,0,0,1,0,1
deu_test_track_a_01761,1,0,0,0,0
deu_test_track_a_01762,1,0,0,0,0
deu_test_track_a_01763,0,0,0,0,0
deu_test_track_a_01764,1,0,0,0,0
deu_test_track_a_01765,0,0,1,0,0
deu_test_track_a_01766,0,0,1,0,0
deu_test_track_a_01767,1,0,0,0,0
deu_test_track_a_01768,0,0,0,1,0
deu_test_track_a_01769,0,1,0,0,0
deu_test_track_a_01770,0,0,0,0,0
deu_test_track_a_01771,0,0,1,0,0
deu_test_track_a_01772,0,0,1,0,0
deu_test_track_a_01773,1,0,0,1,0
deu_test_track_a_01774,0,0,1,0,0
deu_test_track_a_01775,0,0,0,1,0
deu_test_track_a_01776,0,0,0,0,0
deu_test_track_a_01777,1,0,0,1,0
deu_test_track_a_01778,0,1,0,0,0
deu_test_track_a_01779,0,0,1,0,0
deu_test_track_a_01780,0,0,1,0,0
deu_test_track_a_01781,0,0,1,0,0
deu_test_track_a_01782,0,1,0,1,0
deu_test_track_a_01783,0,0,0,0,0
deu_test_track_a_01784,0,0,1,0,0
deu_test_track_a_01785,0,0,1,0,0
deu_test_track_a_01786,0,0,0,0,0
deu_test_track_a_01787,1,0,0,0,0
deu_test_track_a_01788,1,0,0,0,0
deu_test_track_a_01789,0,0,0,0,0
deu_test_track_a_01790,1,0,0,0,0
deu_test_track_a_01791,0,0,0,0,0
deu_test_track_a_01792,1,0,0,0,0
deu_test_track_a_01793,0,0,0,1,0
deu_test_track_a_01794,0,0,0,1,0
deu_test_track_a_01795,1,0,0,1,0
deu_test_track_a_01796,0,0,0,0,0
deu_test_track_a_01797,0,0,0,0,0
deu_test_track_a_01798,1,0,0,0,0
deu_test_track_a_01799,1,0,0,0,0
deu_test_track_a_01800,1,0,0,0,0
deu_test_track_a_01801,0,0,0,0,0
deu_test_track_a_01802,1,1,0,0,1
deu_test_track_a_01803,0,0,0,0,0
deu_test_track_a_01804,0,0,0,0,0
deu_test_track_a_01805,0,0,0,0,0
deu_test_track_a_01806,1,1,0,1,0
deu_test_track_a_01807,0,0,1,0,0
deu_test_track_a_01808,0,0,0,1,0
deu_test_track_a_01809,0,0,0,0,0
deu_test_track_a_01810,1,0,0,0,0
deu_test_track_a_01811,1,0,0,0,0
deu_test_track_a_01812,0,0,0,0,0
deu_test_track_a_01813,0,0,0,0,0
deu_test_track_a_01814,1,0,0,0,0
deu_test_track_a_01815,0,0,0,0,0
deu_test_track_a_01816,0,0,0,0,0
deu_test_track_a_01817,0,0,1,0,0
deu_test_track_a_01818,0,0,0,0,0
deu_test_track_a_01819,1,0,0,0,0
deu_test_track_a_01820,1,0,0,1,0
deu_test_track_a_01821,1,0,0,0,0
deu_test_track_a_01822,0,0,0,1,0
deu_test_track_a_01823,1,0,0,0,0
deu_test_track_a_01824,1,0,0,0,0
deu_test_track_a_01825,0,0,0,0,0
deu_test_track_a_01826,0,0,0,0,0
deu_test_track_a_01827,0,1,0,0,1
deu_test_track_a_01828,1,0,0,0,1
deu_test_track_a_01829,0,0,0,0,0
deu_test_track_a_01830,1,1,0,1,0
deu_test_track_a_01831,0,0,0,0,0
deu_test_track_a_01832,1,0,0,0,0
deu_test_track_a_01833,1,0,0,0,0
deu_test_track_a_01834,0,0,1,0,0
deu_test_track_a_01835,1,1,0,0,0
deu_test_track_a_01836,0,0,0,0,1
deu_test_track_a_01837,1,1,0,0,0
deu_test_track_a_01838,1,0,0,0,0
deu_test_track_a_01839,0,0,0,0,0
deu_test_track_a_01840,0,0,0,0,0
deu_test_track_a_01841,0,0,0,0,0
deu_test_track_a_01842,0,0,0,0,0
deu_test_track_a_01843,1,0,0,1,0
deu_test_track_a_01844,0,1,0,0,0
deu_test_track_a_01845,0,0,0,1,0
deu_test_track_a_01846,1,0,0,0,0
deu_test_track_a_01847,0,0,0,1,0
deu_test_track_a_01848,0,0,1,0,0
deu_test_track_a_01849,1,0,0,0,0
deu_test_track_a_01850,0,0,0,0,1
deu_test_track_a_01851,0,0,0,0,0
deu_test_track_a_01852,1,0,0,0,0
deu_test_track_a_01853,0,0,0,1,0
deu_test_track_a_01854,0,0,0,0,0
deu_test_track_a_01855,0,0,0,0,0
deu_test_track_a_01856,0,0,0,0,1
deu_test_track_a_01857,0,0,0,0,0
deu_test_track_a_01858,0,0,0,0,0
deu_test_track_a_01859,1,0,0,0,0
deu_test_track_a_01860,0,1,0,0,0
deu_test_track_a_01861,1,0,0,0,0
deu_test_track_a_01862,0,0,0,0,0
deu_test_track_a_01863,0,0,0,0,0
deu_test_track_a_01864,1,0,0,0,0
deu_test_track_a_01865,1,0,0,0,0
deu_test_track_a_01866,1,0,0,0,1
deu_test_track_a_01867,0,0,0,0,0
deu_test_track_a_01868,1,1,0,0,0
deu_test_track_a_01869,1,0,0,0,0
deu_test_track_a_01870,1,0,0,0,0
deu_test_track_a_01871,1,0,0,1,0
deu_test_track_a_01872,1,0,0,0,0
deu_test_track_a_01873,0,0,1,0,0
deu_test_track_a_01874,0,0,0,0,0
deu_test_track_a_01875,0,0,0,0,0
deu_test_track_a_01876,0,0,0,0,0
deu_test_track_a_01877,1,0,0,0,0
deu_test_track_a_01878,1,0,0,0,0
deu_test_track_a_01879,0,0,0,0,0
deu_test_track_a_01880,0,0,0,0,0
deu_test_track_a_01881,0,0,0,0,0
deu_test_track_a_01882,0,0,0,0,0
deu_test_track_a_01883,0,0,1,0,0
deu_test_track_a_01884,0,0,0,0,0
deu_test_track_a_01885,0,0,0,0,0
deu_test_track_a_01886,1,0,0,0,0
deu_test_track_a_01887,1,0,0,1,0
deu_test_track_a_01888,0,0,0,1,0
deu_test_track_a_01889,1,0,0,1,0
deu_test_track_a_01890,0,0,0,0,0
deu_test_track_a_01891,0,0,0,0,0
deu_test_track_a_01892,0,0,0,0,0
deu_test_track_a_01893,1,0,0,1,0
deu_test_track_a_01894,0,1,0,1,0
deu_test_track_a_01895,0,1,0,0,0
deu_test_track_a_01896,1,0,0,0,0
deu_test_track_a_01897,1,0,0,0,0
deu_test_track_a_01898,0,0,1,0,0
deu_test_track_a_01899,0,0,0,1,0
deu_test_track_a_01900,1,1,0,0,0
deu_test_track_a_01901,1,0,0,1,0
deu_test_track_a_01902,0,0,0,1,0
deu_test_track_a_01903,1,0,0,0,0
deu_test_track_a_01904,1,0,0,1,0
