id,anger,disgust,fear,joy,sadness,surprise
chn_test_track_c_01164,1,0,0,0,0,0
chn_test_track_c_01165,0,0,0,1,0,0
chn_test_track_c_01166,1,1,0,0,0,0
chn_test_track_c_01167,0,0,0,0,0,0
chn_test_track_c_01168,1,0,0,0,0,1
chn_test_track_c_01169,0,0,0,1,0,0
chn_test_track_c_01170,1,0,0,0,0,0
chn_test_track_c_01171,1,0,0,0,0,0
chn_test_track_c_01172,0,0,0,0,1,0
chn_test_track_c_01173,0,0,0,0,0,0
chn_test_track_c_01174,0,0,0,0,0,0
chn_test_track_c_01175,0,0,0,0,0,0
chn_test_track_c_01176,0,0,0,0,0,0
chn_test_track_c_01177,1,0,0,0,0,0
chn_test_track_c_01178,1,0,0,0,0,0
chn_test_track_c_01179,1,0,0,0,0,0
chn_test_track_c_01180,0,0,1,0,0,0
chn_test_track_c_01181,0,0,0,1,0,0
chn_test_track_c_01182,1,0,0,0,0,0
chn_test_track_c_01183,0,0,0,1,0,0
chn_test_track_c_01184,1,0,0,0,0,0
chn_test_track_c_01185,1,0,0,0,0,0
chn_test_track_c_01186,1,0,0,0,0,0
chn_test_track_c_01187,1,1,0,0,0,0
chn_test_track_c_01188,1,0,0,0,1,0
chn_test_track_c_01189,0,0,0,0,0,0
chn_test_track_c_01190,0,0,0,1,0,0
chn_test_track_c_01191,0,0,0,0,0,0
chn_test_track_c_01192,0,0,0,0,1,0
chn_test_track_c_01193,0,0,0,0,0,0
chn_test_track_c_01194,0,0,0,1,0,0
chn_test_track_c_01195,0,0,0,0,0,0
chn_test_track_c_01196,0,0,0,0,0,0
chn_test_track_c_01197,1,1,0,0,0,0
chn_test_track_c_01198,1,1,0,0,0,0
chn_test_track_c_01199,0,0,0,0,0,0
chn_test_track_c_01200,0,0,0,1,0,0
chn_test_track_c_01201,0,0,0,0,0,0
chn_test_track_c_01202,1,1,0,0,0,0
chn_test_track_c_01203,0,0,0,0,0,0
chn_test_track_c_01204,0,0,0,1,0,0
chn_test_track_c_01205,0,0,0,0,0,0
chn_test_track_c_01206,0,0,0,1,0,0
chn_test_track_c_01207,0,0,0,0,0,0
chn_test_track_c_01208,1,0,0,0,0,0
chn_test_track_c_01209,0,0,0,1,0,0
chn_test_track_c_01210,0,0,0,1,1,0
chn_test_track_c_01211,0,0,0,1,0,0
chn_test_track_c_01212,0,0,0,0,0,0
chn_test_track_c_01213,1,0,0,0,0,0
chn_test_track_c_01214,0,0,0,0,0,0
chn_test_track_c_01215,0,0,0,1,0,0
chn_test_track_c_01216,1,0,0,0,1,0
chn_test_track_c_01217,0,0,0,0,0,0
chn_test_track_c_01218,1,0,0,0,1,0
chn_test_track_c_01219,1,0,0,0,0,0
chn_test_track_c_01220,0,0,1,0,0,0
chn_test_track_c_01221,0,0,0,0,1,0
chn_test_track_c_01222,1,0,0,0,0,0
chn_test_track_c_01223,1,1,0,0,0,0
chn_test_track_c_01224,0,0,0,0,0,0
chn_test_track_c_01225,0,0,0,0,1,0
chn_test_track_c_01226,0,0,0,0,0,0
chn_test_track_c_01227,0,0,0,0,1,0
chn_test_track_c_01228,0,0,0,1,0,0
chn_test_track_c_01229,1,0,0,0,0,0
chn_test_track_c_01230,0,0,0,0,0,0
chn_test_track_c_01231,0,0,0,0,0,0
chn_test_track_c_01232,0,0,0,0,1,0
chn_test_track_c_01233,1,1,0,0,0,0
chn_test_track_c_01234,0,0,0,0,0,0
chn_test_track_c_01235,1,1,0,0,0,0
chn_test_track_c_01236,1,0,0,0,0,0
chn_test_track_c_01237,0,0,0,0,1,0
chn_test_track_c_01238,0,0,0,1,1,0
chn_test_track_c_01239,0,0,0,0,0,0
chn_test_track_c_01240,1,0,0,0,0,1
chn_test_track_c_01241,0,1,0,0,0,0
chn_test_track_c_01242,0,0,0,0,1,0
chn_test_track_c_01243,0,1,0,0,0,0
chn_test_track_c_01244,0,0,0,0,0,0
chn_test_track_c_01245,0,0,0,1,0,0
chn_test_track_c_01246,1,0,0,0,0,0
chn_test_track_c_01247,0,0,0,0,0,0
chn_test_track_c_01248,0,0,0,1,0,0
chn_test_track_c_01249,0,0,0,0,0,0
chn_test_track_c_01250,0,0,0,1,0,0
chn_test_track_c_01251,0,0,0,1,0,0
chn_test_track_c_01252,1,0,0,0,0,0
chn_test_track_c_01253,1,0,0,0,0,0
chn_test_track_c_01254,0,0,1,0,0,0
chn_test_track_c_01255,0,0,0,0,0,0
chn_test_track_c_01256,0,0,0,0,0,0
chn_test_track_c_01257,1,1,0,0,0,0
chn_test_track_c_01258,1,0,0,0,0,1
chn_test_track_c_01259,0,0,0,0,1,0
chn_test_track_c_01260,0,0,0,1,0,0
chn_test_track_c_01261,0,0,0,1,0,0
chn_test_track_c_01262,0,0,0,0,0,0
chn_test_track_c_01263,1,0,0,0,0,0
chn_test_track_c_01264,0,0,0,0,0,0
chn_test_track_c_01265,0,0,0,0,0,0
chn_test_track_c_01266,0,0,0,1,0,0
chn_test_track_c_01267,1,0,0,0,0,0
chn_test_track_c_01268,0,0,0,1,0,0
chn_test_track_c_01269,1,0,0,0,0,0
chn_test_track_c_01270,1,0,0,0,0,0
chn_test_track_c_01271,0,0,0,0,0,0
chn_test_track_c_01272,1,0,0,0,0,0
chn_test_track_c_01273,1,0,0,0,0,0
chn_test_track_c_01274,1,0,0,0,0,1
chn_test_track_c_01275,0,0,0,1,0,0
chn_test_track_c_01276,1,1,0,0,0,0
chn_test_track_c_01277,0,0,0,0,0,0
chn_test_track_c_01278,0,0,0,1,0,0
chn_test_track_c_01279,0,0,0,0,0,0
chn_test_track_c_01280,1,0,0,0,0,0
chn_test_track_c_01281,0,0,0,0,0,0
chn_test_track_c_01282,1,0,0,0,0,0
chn_test_track_c_01283,1,0,0,0,0,0
chn_test_track_c_01284,1,0,0,0,0,0
chn_test_track_c_01285,0,1,0,0,0,0
chn_test_track_c_01286,1,0,0,0,0,0
chn_test_track_c_01287,0,0,0,1,0,0
chn_test_track_c_01288,1,0,0,0,0,0
chn_test_track_c_01289,1,1,0,0,0,0
chn_test_track_c_01290,1,1,0,0,0,0
chn_test_track_c_01291,1,0,0,0,0,0
chn_test_track_c_01292,1,0,0,0,0,0
chn_test_track_c_01293,0,0,0,1,0,0
chn_test_track_c_01294,0,0,1,0,0,0
chn_test_track_c_01295,0,0,0,0,0,0
chn_test_track_c_01296,0,0,0,1,0,0
chn_test_track_c_01297,0,0,0,0,0,0
chn_test_track_c_01298,1,0,1,0,1,1
chn_test_track_c_01299,1,0,0,0,0,0
chn_test_track_c_01300,0,0,0,1,0,0
chn_test_track_c_01301,0,0,0,0,0,0
chn_test_track_c_01302,1,1,0,0,0,0
chn_test_track_c_01303,1,0,0,0,1,1
chn_test_track_c_01304,0,0,0,1,0,0
chn_test_track_c_01305,0,0,0,0,1,0
chn_test_track_c_01306,1,0,0,0,0,0
chn_test_track_c_01307,0,0,0,0,1,0
chn_test_track_c_01308,0,0,0,1,0,0
chn_test_track_c_01309,1,1,0,0,0,0
chn_test_track_c_01310,0,0,0,1,0,0
chn_test_track_c_01311,0,0,0,1,0,0
chn_test_track_c_01312,0,0,0,1,0,0
chn_test_track_c_01313,0,0,0,1,0,0
chn_test_track_c_01314,0,0,0,0,0,0
chn_test_track_c_01315,0,0,0,1,0,0
chn_test_track_c_01316,0,0,0,0,0,0
chn_test_track_c_01317,0,0,0,0,0,0
chn_test_track_c_01318,1,1,0,0,0,1
chn_test_track_c_01319,1,0,0,0,1,0
chn_test_track_c_01320,1,0,0,0,0,1
chn_test_track_c_01321,0,0,0,1,0,0
chn_test_track_c_01322,0,0,0,1,0,0
chn_test_track_c_01323,1,1,0,0,0,1
chn_test_track_c_01324,1,1,0,0,0,0
chn_test_track_c_01325,1,0,0,0,0,0
chn_test_track_c_01326,0,0,0,0,1,0
chn_test_track_c_01327,1,0,0,0,0,0
chn_test_track_c_01328,1,0,0,0,0,1
chn_test_track_c_01329,1,1,0,0,0,0
chn_test_track_c_01330,0,0,0,1,0,0
chn_test_track_c_01331,1,0,0,0,0,0
chn_test_track_c_01332,0,1,0,0,0,0
chn_test_track_c_01333,0,0,0,1,0,0
chn_test_track_c_01334,1,0,0,0,0,0
chn_test_track_c_01335,1,0,0,0,0,0
chn_test_track_c_01336,1,0,0,0,0,0
chn_test_track_c_01337,0,0,1,0,0,0
chn_test_track_c_01338,1,0,0,0,0,0
chn_test_track_c_01339,0,0,0,0,1,0
chn_test_track_c_01340,0,0,0,0,0,0
chn_test_track_c_01341,0,0,0,0,0,0
chn_test_track_c_01342,0,0,0,1,0,0
chn_test_track_c_01343,1,0,0,0,0,0
chn_test_track_c_01344,0,0,0,1,0,0
chn_test_track_c_01345,0,1,0,0,0,0
chn_test_track_c_01346,1,0,0,0,0,0
chn_test_track_c_01347,0,0,0,1,1,0
chn_test_track_c_01348,0,0,0,1,0,0
chn_test_track_c_01349,0,0,0,0,1,1
chn_test_track_c_01350,0,0,0,1,0,0
chn_test_track_c_01351,1,0,0,0,0,0
chn_test_track_c_01352,0,0,1,0,1,0
chn_test_track_c_01353,0,0,0,0,0,0
chn_test_track_c_01354,1,0,0,0,0,0
chn_test_track_c_01355,1,0,0,0,1,0
chn_test_track_c_01356,0,0,0,0,0,0
chn_test_track_c_01357,1,1,0,0,0,0
chn_test_track_c_01358,1,1,0,0,0,0
chn_test_track_c_01359,1,0,0,0,0,0
chn_test_track_c_01360,0,1,0,0,0,0
chn_test_track_c_01361,0,0,0,0,0,1
chn_test_track_c_01362,0,0,0,0,1,0
chn_test_track_c_01363,1,0,0,0,0,0
chn_test_track_c_01364,1,0,0,0,0,0
chn_test_track_c_01365,1,0,0,0,0,1
chn_test_track_c_01366,0,0,0,0,0,0
chn_test_track_c_01367,0,0,0,0,1,0
chn_test_track_c_01368,1,0,0,0,0,1
chn_test_track_c_01369,0,0,0,0,1,0
chn_test_track_c_01370,1,0,0,0,0,0
chn_test_track_c_01371,0,0,0,0,1,0
chn_test_track_c_01372,1,0,0,0,0,0
chn_test_track_c_01373,1,1,0,0,0,0
chn_test_track_c_01374,1,0,0,0,0,0
chn_test_track_c_01375,1,0,0,0,0,0
chn_test_track_c_01376,0,0,0,1,1,0
chn_test_track_c_01377,0,0,0,1,0,0
chn_test_track_c_01378,1,1,0,0,0,0
chn_test_track_c_01379,0,0,0,0,0,0
chn_test_track_c_01380,1,1,0,0,0,0
chn_test_track_c_01381,1,0,0,0,0,0
chn_test_track_c_01382,0,0,0,0,0,0
chn_test_track_c_01383,1,0,0,0,0,0
chn_test_track_c_01384,1,1,0,0,0,0
chn_test_track_c_01385,1,0,0,0,0,1
chn_test_track_c_01386,1,1,0,0,0,0
chn_test_track_c_01387,0,0,0,1,0,0
chn_test_track_c_01388,0,0,0,0,1,0
chn_test_track_c_01389,0,0,0,0,1,0
chn_test_track_c_01390,0,0,0,1,0,0
chn_test_track_c_01391,0,0,1,0,1,0
chn_test_track_c_01392,1,1,0,0,0,0
chn_test_track_c_01393,0,0,0,0,0,0
chn_test_track_c_01394,1,0,1,0,0,0
chn_test_track_c_01395,0,0,0,0,1,0
chn_test_track_c_01396,1,0,0,0,0,0
chn_test_track_c_01397,1,0,0,0,0,0
chn_test_track_c_01398,0,0,0,1,0,0
chn_test_track_c_01399,0,0,0,0,0,0
chn_test_track_c_01400,1,0,0,0,0,0
chn_test_track_c_01401,0,0,1,0,0,0
chn_test_track_c_01402,0,0,0,0,0,0
chn_test_track_c_01403,0,0,0,0,0,0
chn_test_track_c_01404,0,0,0,1,0,0
chn_test_track_c_01405,0,0,1,0,0,0
chn_test_track_c_01406,0,0,0,1,0,0
chn_test_track_c_01407,1,1,0,0,0,0
chn_test_track_c_01408,1,0,0,0,0,0
chn_test_track_c_01409,1,0,0,0,0,0
chn_test_track_c_01410,0,0,0,1,0,0
chn_test_track_c_01411,0,0,0,0,0,1
chn_test_track_c_01412,1,0,0,0,0,1
chn_test_track_c_01413,1,1,0,0,0,0
chn_test_track_c_01414,1,1,0,0,0,0
chn_test_track_c_01415,0,0,0,0,0,0
chn_test_track_c_01416,0,0,0,0,0,0
chn_test_track_c_01417,0,0,0,1,0,0
chn_test_track_c_01418,1,0,0,0,0,0
chn_test_track_c_01419,0,0,0,0,0,0
chn_test_track_c_01420,1,0,0,0,0,0
chn_test_track_c_01421,1,1,0,0,0,0
chn_test_track_c_01422,0,0,0,1,0,0
chn_test_track_c_01423,1,0,0,1,0,0
chn_test_track_c_01424,0,0,0,0,0,0
chn_test_track_c_01425,0,0,0,0,0,0
chn_test_track_c_01426,0,0,0,0,0,0
chn_test_track_c_01427,0,0,0,0,0,0
chn_test_track_c_01428,1,1,0,0,0,1
chn_test_track_c_01429,1,0,0,0,0,0
chn_test_track_c_01430,1,1,0,0,0,0
chn_test_track_c_01431,0,0,1,0,1,0
chn_test_track_c_01432,1,1,0,0,0,0
chn_test_track_c_01433,0,0,0,0,0,1
chn_test_track_c_01434,0,0,0,1,0,1
chn_test_track_c_01435,1,0,0,0,0,0
chn_test_track_c_01436,1,0,0,0,0,0
chn_test_track_c_01437,0,1,0,0,0,0
chn_test_track_c_01438,0,0,0,0,1,0
chn_test_track_c_01439,0,0,0,0,1,0
chn_test_track_c_01440,1,1,0,0,0,0
chn_test_track_c_01441,1,1,0,0,0,0
chn_test_track_c_01442,0,0,0,1,0,0
chn_test_track_c_01443,1,1,0,0,0,0
chn_test_track_c_01444,1,0,0,0,0,0
chn_test_track_c_01445,0,0,0,0,0,0
chn_test_track_c_01446,0,0,0,0,0,0
chn_test_track_c_01447,1,1,0,0,0,0
chn_test_track_c_01448,1,1,0,0,0,0
chn_test_track_c_01449,1,1,0,0,0,0
chn_test_track_c_01450,0,0,0,0,0,0
chn_test_track_c_01451,0,0,0,0,1,0
chn_test_track_c_01452,0,0,0,0,0,0
chn_test_track_c_01453,1,0,0,0,0,0
chn_test_track_c_01454,0,0,0,0,0,0
chn_test_track_c_01455,1,0,0,0,0,0
chn_test_track_c_01456,1,0,0,0,0,0
chn_test_track_c_01457,0,0,0,1,0,0
chn_test_track_c_01458,0,0,0,0,0,0
chn_test_track_c_01459,1,0,0,0,0,0
chn_test_track_c_01460,0,0,0,1,1,0
chn_test_track_c_01461,1,1,0,0,0,0
chn_test_track_c_01462,0,0,0,1,0,0
chn_test_track_c_01463,1,1,0,0,0,0
chn_test_track_c_01464,0,0,0,1,0,0
chn_test_track_c_01465,1,0,0,0,1,1
chn_test_track_c_01466,0,0,0,0,0,0
chn_test_track_c_01467,0,0,0,1,0,0
chn_test_track_c_01468,0,0,0,1,0,0
chn_test_track_c_01469,0,0,0,0,0,0
chn_test_track_c_01470,0,0,0,1,0,0
chn_test_track_c_01471,1,0,0,0,0,0
chn_test_track_c_01472,0,0,0,1,1,0
chn_test_track_c_01473,0,0,0,0,1,0
chn_test_track_c_01474,0,0,0,0,0,0
chn_test_track_c_01475,0,0,0,1,0,0
chn_test_track_c_01476,1,1,0,0,1,0
chn_test_track_c_01477,0,0,0,1,0,0
chn_test_track_c_01478,1,1,0,0,0,0
chn_test_track_c_01479,1,0,1,0,0,0
chn_test_track_c_01480,1,1,0,0,1,0
chn_test_track_c_01481,1,0,0,0,0,0
chn_test_track_c_01482,0,0,0,0,0,0
chn_test_track_c_01483,0,0,0,0,1,0
chn_test_track_c_01484,1,1,0,0,0,0
chn_test_track_c_01485,1,1,0,0,0,1
chn_test_track_c_01486,0,0,1,0,1,0
chn_test_track_c_01487,0,0,0,1,0,0
chn_test_track_c_01488,0,0,0,0,0,1
chn_test_track_c_01489,0,0,0,0,0,1
chn_test_track_c_01490,1,0,0,0,0,1
chn_test_track_c_01491,0,0,0,1,0,0
chn_test_track_c_01492,0,0,0,0,0,0
chn_test_track_c_01493,0,0,1,0,1,0
chn_test_track_c_01494,1,1,0,0,0,0
chn_test_track_c_01495,0,0,0,0,0,0
chn_test_track_c_01496,0,0,0,0,0,0
chn_test_track_c_01497,0,0,0,1,0,0
chn_test_track_c_01498,0,0,0,0,1,0
chn_test_track_c_01499,0,0,1,0,0,0
chn_test_track_c_01500,0,0,0,0,0,0
chn_test_track_c_01501,1,0,0,0,1,0
chn_test_track_c_01502,1,0,0,0,0,0
chn_test_track_c_01503,1,0,0,1,0,0
chn_test_track_c_01504,0,0,0,0,0,0
chn_test_track_c_01505,1,0,0,0,0,0
chn_test_track_c_01506,0,0,1,0,0,0
chn_test_track_c_01507,0,0,0,0,0,0
chn_test_track_c_01508,0,0,0,0,0,0
chn_test_track_c_01509,1,0,0,0,1,0
chn_test_track_c_01510,0,0,0,0,1,0
chn_test_track_c_01511,0,0,0,1,0,0
chn_test_track_c_01512,0,0,0,1,0,0
chn_test_track_c_01513,1,0,0,0,0,0
chn_test_track_c_01514,1,1,0,0,1,0
chn_test_track_c_01515,1,0,0,0,0,0
chn_test_track_c_01516,1,0,0,0,0,0
chn_test_track_c_01517,0,0,0,1,0,0
chn_test_track_c_01518,0,0,0,0,0,0
chn_test_track_c_01519,0,0,0,1,0,0
chn_test_track_c_01520,0,0,0,0,1,0
chn_test_track_c_01521,0,0,0,1,0,0
chn_test_track_c_01522,1,0,0,0,0,0
chn_test_track_c_01523,1,0,0,0,0,1
chn_test_track_c_01524,0,0,0,1,0,0
chn_test_track_c_01525,1,1,0,0,0,0
chn_test_track_c_01526,1,0,0,0,0,1
chn_test_track_c_01527,1,1,0,0,0,0
chn_test_track_c_01528,1,0,0,0,0,0
chn_test_track_c_01529,1,0,0,0,1,0
chn_test_track_c_01530,0,0,0,0,0,0
chn_test_track_c_01531,1,0,0,0,0,0
chn_test_track_c_01532,0,0,0,0,1,0
chn_test_track_c_01533,1,0,0,0,0,0
chn_test_track_c_01534,0,0,0,0,0,0
chn_test_track_c_01535,0,0,0,0,0,0
chn_test_track_c_01536,1,0,0,0,0,0
chn_test_track_c_01537,1,0,0,0,0,1
chn_test_track_c_01538,0,0,0,0,0,0
chn_test_track_c_01539,1,0,0,0,0,0
chn_test_track_c_01540,1,0,0,0,0,0
chn_test_track_c_01541,1,0,0,0,0,0
chn_test_track_c_01542,1,0,0,0,0,0
chn_test_track_c_01543,0,0,0,0,1,0
chn_test_track_c_01544,0,0,0,1,0,0
chn_test_track_c_01545,0,0,0,0,0,0
chn_test_track_c_01546,0,0,0,1,0,0
chn_test_track_c_01547,0,0,0,0,0,0
chn_test_track_c_01548,0,0,0,0,0,1
chn_test_track_c_01549,1,1,0,0,0,1
chn_test_track_c_01550,1,0,0,0,0,0
chn_test_track_c_01551,0,0,0,0,0,0
chn_test_track_c_01552,1,1,0,0,1,0
chn_test_track_c_01553,1,0,0,0,0,0
chn_test_track_c_01554,1,0,0,0,0,0
chn_test_track_c_01555,1,0,0,0,0,0
chn_test_track_c_01556,0,0,0,0,0,0
chn_test_track_c_01557,1,1,0,0,0,0
chn_test_track_c_01558,0,0,0,1,0,0
chn_test_track_c_01559,0,1,1,0,0,0
chn_test_track_c_01560,1,0,0,0,0,0
chn_test_track_c_01561,1,0,0,0,0,0
chn_test_track_c_01562,0,0,1,0,1,0
chn_test_track_c_01563,1,1,0,0,0,0
chn_test_track_c_01564,1,0,0,0,0,0
chn_test_track_c_01565,0,0,0,0,0,0
chn_test_track_c_01566,1,0,0,0,0,0
chn_test_track_c_01567,1,1,0,0,0,0
chn_test_track_c_01568,0,0,0,0,1,0
chn_test_track_c_01569,0,0,0,1,0,0
chn_test_track_c_01570,1,0,0,0,0,0
chn_test_track_c_01571,0,0,0,1,0,0
chn_test_track_c_01572,0,0,0,0,0,0
chn_test_track_c_01573,0,0,0,0,0,1
chn_test_track_c_01574,1,0,0,0,0,0
chn_test_track_c_01575,0,0,0,1,0,0
chn_test_track_c_01576,0,0,0,1,0,0
chn_test_track_c_01577,1,1,0,0,0,0
chn_test_track_c_01578,0,0,0,1,0,0
chn_test_track_c_01579,1,0,1,0,0,0
chn_test_track_c_01580,0,0,0,0,0,0
chn_test_track_c_01581,0,0,0,0,0,0
chn_test_track_c_01582,0,0,0,1,0,0
chn_test_track_c_01583,0,0,0,0,0,0
chn_test_track_c_01584,0,0,1,0,0,0
chn_test_track_c_01585,0,0,0,1,0,0
chn_test_track_c_01586,0,0,0,0,0,0
chn_test_track_c_01587,1,0,0,0,0,0
chn_test_track_c_01588,0,0,0,1,0,0
chn_test_track_c_01589,0,0,0,0,0,0
chn_test_track_c_01590,1,1,0,0,0,0
chn_test_track_c_01591,1,0,0,0,0,1
chn_test_track_c_01592,0,0,0,1,0,0
chn_test_track_c_01593,0,0,0,1,0,0
chn_test_track_c_01594,1,0,0,0,0,0
chn_test_track_c_01595,1,1,0,0,0,0
chn_test_track_c_01596,1,1,0,0,0,0
chn_test_track_c_01597,1,1,0,0,0,0
chn_test_track_c_01598,1,1,0,0,0,0
chn_test_track_c_01599,1,1,0,0,0,0
chn_test_track_c_01600,0,0,0,0,1,0
chn_test_track_c_01601,0,0,0,0,0,0
chn_test_track_c_01602,0,0,0,0,0,0
chn_test_track_c_01603,1,0,0,0,0,0
chn_test_track_c_01604,1,1,0,0,0,0
chn_test_track_c_01605,1,0,0,0,0,0
chn_test_track_c_01606,1,1,0,0,0,0
chn_test_track_c_01607,1,1,0,0,0,0
chn_test_track_c_01608,0,0,0,1,0,0
chn_test_track_c_01609,1,1,0,0,0,0
chn_test_track_c_01610,1,1,0,0,0,0
chn_test_track_c_01611,0,0,0,0,0,0
chn_test_track_c_01612,1,0,0,0,0,0
chn_test_track_c_01613,0,0,0,0,0,0
chn_test_track_c_01614,1,1,0,0,0,0
chn_test_track_c_01615,1,0,0,0,0,1
chn_test_track_c_01616,0,0,0,0,0,0
chn_test_track_c_01617,0,0,1,0,0,0
chn_test_track_c_01618,0,0,0,0,0,0
chn_test_track_c_01619,0,0,0,0,0,0
chn_test_track_c_01620,1,1,0,0,0,0
chn_test_track_c_01621,0,0,0,1,0,0
chn_test_track_c_01622,0,0,0,0,0,0
chn_test_track_c_01623,1,0,0,0,0,0
chn_test_track_c_01624,1,0,0,0,0,0
chn_test_track_c_01625,1,1,0,0,0,0
chn_test_track_c_01626,0,0,0,0,0,0
chn_test_track_c_01627,0,0,0,0,0,0
chn_test_track_c_01628,0,0,0,0,0,0
chn_test_track_c_01629,1,0,0,0,0,0
chn_test_track_c_01630,0,0,0,0,0,0
chn_test_track_c_01631,0,0,0,1,0,0
chn_test_track_c_01632,1,0,0,0,0,0
chn_test_track_c_01633,1,0,0,0,0,0
chn_test_track_c_01634,1,0,0,0,0,0
chn_test_track_c_01635,1,1,0,0,0,0
chn_test_track_c_01636,0,0,0,1,0,0
chn_test_track_c_01637,1,0,0,0,0,0
chn_test_track_c_01638,0,0,0,0,0,0
chn_test_track_c_01639,0,0,0,0,0,0
chn_test_track_c_01640,1,1,0,0,0,1
chn_test_track_c_01641,1,0,0,0,1,0
chn_test_track_c_01642,0,0,0,0,0,1
chn_test_track_c_01643,0,0,0,1,0,1
chn_test_track_c_01644,0,0,0,0,1,0
chn_test_track_c_01645,1,0,0,0,0,0
chn_test_track_c_01646,1,1,0,0,0,0
chn_test_track_c_01647,1,0,0,0,0,0
chn_test_track_c_01648,0,1,0,0,0,0
chn_test_track_c_01649,0,0,0,0,1,0
chn_test_track_c_01650,1,0,0,0,0,0
chn_test_track_c_01651,0,0,0,1,0,0
chn_test_track_c_01652,0,0,0,1,0,0
chn_test_track_c_01653,1,0,0,0,0,0
chn_test_track_c_01654,0,0,0,1,0,0
chn_test_track_c_01655,1,0,0,0,1,0
chn_test_track_c_01656,0,0,0,1,0,0
chn_test_track_c_01657,1,0,0,0,0,0
chn_test_track_c_01658,1,1,0,0,0,0
chn_test_track_c_01659,0,0,0,0,0,0
chn_test_track_c_01660,0,0,0,0,0,0
chn_test_track_c_01661,0,0,0,1,0,0
chn_test_track_c_01662,0,0,0,0,0,0
chn_test_track_c_01663,0,0,0,0,0,0
chn_test_track_c_01664,0,0,0,0,0,0
chn_test_track_c_01665,1,0,0,0,1,0
chn_test_track_c_01666,0,0,0,0,0,0
chn_test_track_c_01667,0,0,0,1,0,0
chn_test_track_c_01668,1,0,0,0,1,0
chn_test_track_c_01669,0,0,0,0,0,0
chn_test_track_c_01670,1,0,0,0,0,0
chn_test_track_c_01671,0,0,0,0,0,0
chn_test_track_c_01672,1,1,0,0,0,0
chn_test_track_c_01673,0,0,0,0,1,0
chn_test_track_c_01674,1,1,0,0,0,1
chn_test_track_c_01675,1,0,0,0,0,1
chn_test_track_c_01676,0,0,0,0,0,0
chn_test_track_c_01677,1,1,0,0,0,0
chn_test_track_c_01678,0,0,0,0,1,0
chn_test_track_c_01679,0,0,0,0,0,0
chn_test_track_c_01680,0,0,0,0,0,0
chn_test_track_c_01681,0,0,0,0,1,0
chn_test_track_c_01682,0,1,0,0,0,0
chn_test_track_c_01683,0,0,0,0,0,0
chn_test_track_c_01684,0,0,0,1,1,0
chn_test_track_c_01685,0,0,0,0,0,1
chn_test_track_c_01686,0,0,0,0,0,0
chn_test_track_c_01687,1,0,0,0,0,0
chn_test_track_c_01688,0,0,0,0,0,0
chn_test_track_c_01689,0,0,0,0,0,0
chn_test_track_c_01690,1,1,0,0,0,0
chn_test_track_c_01691,0,0,0,1,1,0
chn_test_track_c_01692,0,0,0,1,1,0
chn_test_track_c_01693,1,0,0,0,0,0
chn_test_track_c_01694,1,0,0,0,1,0
chn_test_track_c_01695,1,0,0,0,0,0
chn_test_track_c_01696,0,0,0,1,0,0
chn_test_track_c_01697,0,0,0,0,0,0
chn_test_track_c_01698,0,0,0,0,1,0
chn_test_track_c_01699,0,0,0,0,1,0
chn_test_track_c_01700,1,0,0,0,0,0
chn_test_track_c_01701,0,0,0,0,0,0
chn_test_track_c_01702,1,0,0,0,0,0
chn_test_track_c_01703,0,0,0,1,1,0
chn_test_track_c_01704,0,0,0,1,0,0
chn_test_track_c_01705,1,1,0,0,0,1
chn_test_track_c_01706,1,0,0,0,0,1
chn_test_track_c_01707,1,1,0,0,0,0
chn_test_track_c_01708,1,0,0,0,0,1
chn_test_track_c_01709,1,1,0,0,0,0
chn_test_track_c_01710,0,1,0,1,0,0
chn_test_track_c_01711,0,0,0,1,0,0
chn_test_track_c_01712,1,0,0,0,0,0
chn_test_track_c_01713,0,0,0,1,0,0
chn_test_track_c_01714,0,0,0,1,0,0
chn_test_track_c_01715,1,0,0,0,0,0
chn_test_track_c_01716,1,0,0,0,1,0
chn_test_track_c_01717,1,0,0,0,0,0
chn_test_track_c_01718,0,0,0,1,0,0
chn_test_track_c_01719,0,0,0,0,1,0
chn_test_track_c_01720,1,1,0,0,0,0
chn_test_track_c_01721,1,1,0,0,0,0
chn_test_track_c_01722,1,0,0,0,0,0
chn_test_track_c_01723,0,0,0,1,0,0
chn_test_track_c_01724,0,0,0,0,0,0
chn_test_track_c_01725,1,0,0,0,0,0
chn_test_track_c_01726,0,0,0,0,1,0
chn_test_track_c_01727,1,0,0,0,1,0
chn_test_track_c_01728,0,0,0,1,0,0
chn_test_track_c_01729,0,0,0,0,0,0
chn_test_track_c_01730,1,1,0,0,0,0
chn_test_track_c_01731,0,0,0,0,1,0
chn_test_track_c_01732,0,0,0,1,0,0
chn_test_track_c_01733,1,1,0,0,0,0
chn_test_track_c_01734,1,0,0,0,0,0
chn_test_track_c_01735,0,0,0,0,0,1
chn_test_track_c_01736,1,0,0,0,0,0
chn_test_track_c_01737,1,0,0,0,0,1
chn_test_track_c_01738,0,0,0,0,1,0
chn_test_track_c_01739,0,0,0,0,1,0
chn_test_track_c_01740,0,0,0,0,0,0
chn_test_track_c_01741,1,0,0,0,0,0
chn_test_track_c_01742,1,0,0,0,0,0
chn_test_track_c_01743,1,1,0,0,0,0
chn_test_track_c_01744,1,1,0,0,0,1
chn_test_track_c_01745,0,0,0,0,1,0
